timestamp,symbol,side,entry,tp,sl,status,exit_price,pnl,timeframe
2025-07-21 19:29:39.543902+02:00,CFXUSDT,sell,0.21777,0.1954764285714285,0.2400635714285714,win,0.19005,0.12729026036644164,1d
2025-07-22 10:46:55.307550+02:00,DIAUSDT,sell,1.0227,0.9232285714285714,1.1221714285714286,open,,,1d
